YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2022 08 08 05 50 213  7.8  9.4 99.00 99.00 99.00 999 1019.2  26.0  25.6  25.2 99.0 99.00 
2022 08 08 06 00 212  7.6  9.2 99.00 99.00 99.00 999 1019.1  26.0  25.6  25.2 99.0 99.00 
2022 08 08 06 10 212  7.6  9.1 99.00 99.00 99.00 999 1019.1  25.9  25.6  25.1 99.0 99.00 
2022 08 08 06 20 215  7.4  8.9 99.00 99.00 99.00 999 1019.2  25.9  25.6  25.1 99.0 99.00 
2022 08 08 06 30 216  7.1  8.9 99.00 99.00 99.00 999 1019.0  25.9  25.6  25.1 99.0 99.00 
2022 08 08 06 40 217  7.1  8.6  1.11  5.26  4.22 225 1019.1  25.9  25.6  25.1 99.0 99.00 
2022 08 08 06 50 221  6.9  8.6 99.00 99.00 99.00 999 1019.1  25.9  25.6  25.1 99.0 99.00 
2022 08 08 07 00 224  6.8  8.6 99.00 99.00 99.00 999 1019.1  25.9  25.5  25.0 99.0 99.00 
2022 08 08 07 10 223  7.3  8.7 99.00 99.00 99.00 999 1019.1  25.9  25.5  25.0 99.0 99.00 
2022 08 08 07 20 222  7.1  8.7 99.00 99.00 99.00 999 1019.1  25.9  25.5  25.0 99.0 99.00 
2022 08 08 07 30 224  6.9  8.2 99.00 99.00 99.00 999 1019.2  25.9  25.5  25.0 99.0 99.00 
2022 08 08 07 40 224  7.1  8.4  1.04  5.26  4.09 227 1019.1  25.9  25.5  25.0 99.0 99.00 
2022 08 08 07 50 225  7.1  8.4 99.00 99.00 99.00 999 1019.0  25.9  25.5  25.0 99.0 99.00 
2022 08 08 08 00 224  7.1  8.2 99.00 99.00 99.00 999 1018.9  25.9  25.6  25.0 99.0 99.00 
2022 08 08 08 10 224  7.1  8.4 99.00 99.00 99.00 999 1018.8  25.9  25.6  25.0 99.0 99.00 
2022 08 08 08 20 219  7.3  8.6 99.00 99.00 99.00 999 1018.6  25.9  25.6  25.0 99.0 99.00 
2022 08 08 08 30 216  7.3  8.5 99.00 99.00 99.00 999 1018.6  25.9  25.5  25.0 99.0 99.00 
2022 08 08 08 40 217  7.3  8.7  1.03  4.76  4.21 220 1018.4  25.9  25.5  25.0 99.0 99.00 
2022 08 08 08 50 218  7.3  8.7 99.00 99.00 99.00 999 1018.5  25.9  25.5  25.0 99.0 99.00 
2022 08 08 09 00 220  7.2  9.0 99.00 99.00 99.00 999 1018.6  25.9  25.5  25.0 99.0 99.00 
2022 08 08 09 10 221  7.5  9.1 99.00 99.00 99.00 999 1018.4  25.9  25.5  25.0 99.0 99.00 
2022 08 08 09 20 218  7.5  8.9 99.00 99.00 99.00 999 1018.4  25.9  25.5  25.0 99.0 99.00 
2022 08 08 09 30 219  7.2  8.6 99.00 99.00 99.00 999 1018.5  25.9  25.4  25.0 99.0 99.00 
2022 08 08 09 40 223  6.8  8.2  1.05  5.26  4.25 220 1018.6  25.9  25.4  25.0 99.0 99.00 
2022 08 08 09 50 224  6.6  7.9 99.00 99.00 99.00 999 1018.7  25.9  25.4  25.0 99.0 99.00 
2022 08 08 10 00 225  6.4  7.7 99.00 99.00 99.00 999 1018.7  25.9  25.4  25.0 99.0 99.00 
2022 08 08 10 10 224  6.5  7.7 99.00 99.00 99.00 999 1018.7  25.9  25.4  25.0 99.0 99.00 
2022 08 08 10 20 226  6.3  7.4 99.00 99.00 99.00 999 1018.8  25.9  25.4  25.0 99.0 99.00 
2022 08 08 10 30 226  6.4  7.7 99.00 99.00 99.00 999 1018.8  25.9  25.4  25.0 99.0 99.00 
2022 08 08 10 40 223  6.3  7.5  1.07  5.26  4.35 224 1018.8  25.9  25.4  25.0 99.0 99.00 
2022 08 08 10 50 223  6.4  7.6 99.00 99.00 99.00 999 1018.8  25.9  25.4  24.9 99.0 99.00 
2022 08 08 11 00 226  6.3  7.6 99.00 99.00 99.00 999 1019.0  25.9  25.4  24.9 99.0 99.00 
2022 08 08 11 10 227  6.1  7.2 99.00 99.00 99.00 999 1019.1  25.9  25.4  24.9 99.0 99.00 
2022 08 08 11 20 229  6.4  8.2 99.00 99.00 99.00 999 1019.1  25.9  25.4  24.8 99.0 99.00 
2022 08 08 11 30 229  6.7  8.0 99.00 99.00 99.00 999 1019.2  26.0  25.4  24.8 99.0 99.00 
2022 08 08 11 40 229  6.9  8.2  1.12  5.26  4.43 214 1019.2  26.0  25.5  24.8 99.0 99.00 
2022 08 08 11 50 229  7.1  8.6 99.00 99.00 99.00 999 1019.2  26.0  25.5  24.7 99.0 99.00 
2022 08 08 12 00 230  7.3  8.9 99.00 99.00 99.00 999 1019.2  26.1  25.5  24.7 99.0 99.00 
2022 08 08 12 10 229  6.8  8.6 99.00 99.00 99.00 999 1019.2  26.0  25.5  24.6 99.0 99.00 
2022 08 08 12 20 224  7.0  8.5 99.00 99.00 99.00 999 1019.1  26.0  25.5  24.6 99.0 99.00 
2022 08 08 12 30 223  7.1  8.5 99.00 99.00 99.00 999 1019.0  26.0  25.5  24.6 99.0 99.00 
2022 08 08 12 40 222  7.1  8.4  1.21  5.88  4.72 217 1019.0  26.0  25.5  24.6 99.0 99.00 
2022 08 08 12 50 222  7.4  9.0 99.00 99.00 99.00 999 1018.9  26.0  25.5  24.5 99.0 99.00 
2022 08 08 13 00 221  7.5  9.4 99.00 99.00 99.00 999 1018.8  26.1  25.6  24.6 99.0 99.00 
2022 08 08 13 10 221  7.5  9.5 99.00 99.00 99.00 999 1018.7  26.0  25.6  24.5 99.0 99.00 
2022 08 08 13 20 220  7.8  9.6 99.00 99.00 99.00 999 1018.6  26.0  25.6  24.4 99.0 99.00 
2022 08 08 13 30 220  7.6  9.4 99.00 99.00 99.00 999 1018.5  26.0  25.6  24.3 99.0 99.00 
2022 08 08 13 40 218  7.8  9.6  1.21  5.56  4.55 219 1018.4  26.1  25.6  24.3 99.0 99.00 
2022 08 08 13 50 216  7.9 10.1 99.00 99.00 99.00 999 1018.4  26.1  25.6  24.3 99.0 99.00 
2022 08 08 14 00 215  7.5  9.2 99.00 99.00 99.00 999 1018.4  26.1  25.6  24.3 99.0 99.00 
2022 08 08 14 10 216  7.5  9.5 99.00 99.00 99.00 999 1018.5  26.1  25.6  24.3 99.0 99.00 
2022 08 08 14 20 218  7.8  9.6 99.00 99.00 99.00 999 1018.5  26.1  25.6  24.2 99.0 99.00 
2022 08 08 14 30 218  7.5  9.2 99.00 99.00 99.00 999 1018.4  26.1  25.7  24.3 99.0 99.00 
2022 08 08 14 40 217  7.8  9.8  1.22  5.88  4.53 215 1018.4 999.0  25.7 999.0 99.0 99.00 
2022 08 08 14 50 219  7.3  8.9 99.00 99.00 99.00 999 1018.5  26.1  25.7  24.3 99.0 99.00 
2022 08 08 15 00 220  7.5  9.6 99.00 99.00 99.00 999 1018.4  26.1  25.7  24.3 99.0 99.00 
2022 08 08 15 10 219  7.0  8.6 99.00 99.00 99.00 999 1018.3  26.1  25.7  24.4 99.0 99.00 
2022 08 08 15 20 220  7.4  8.6 99.00 99.00 99.00 999 1018.3  26.0  25.7  24.4 99.0 99.00 
2022 08 08 15 30 222  7.2  9.0 99.00 99.00 99.00 999 1018.3  26.1  25.8  24.5 99.0 99.00 
2022 08 08 15 40 222  7.3  8.7  1.27  5.56  4.62 211 1018.2  26.0  25.8  24.4 99.0 99.00 
2022 08 08 15 50 221  7.5  9.1 99.00 99.00 99.00 999 1018.1  26.0  25.8  24.4 99.0 99.00 
2022 08 08 16 00 220  7.9 10.0 99.00 99.00 99.00 999 1018.8  26.0  25.8  24.4 99.0 99.00 
2022 08 08 16 10 219  7.5  9.4 99.00 99.00 99.00 999 1018.1  26.1  25.8  24.5 99.0 99.00 
2022 08 08 16 20 219  7.7  9.6 99.00 99.00 99.00 999 1018.0  26.1  25.8  24.6 99.0 99.00 
2022 08 08 16 30 218  7.7  9.5 99.00 99.00 99.00 999 1017.9  26.1  25.8  24.6 99.0 99.00 
2022 08 08 16 40 219  7.9  9.5 99.00 99.00 99.00 999 1017.8  26.1  25.8  24.6 99.0 99.00 
2022 08 08 16 50 217  7.8  9.1 99.00 99.00 99.00 999 1017.8  26.1  25.9  24.6 99.0 99.00 
2022 08 08 17 00 216  7.6  9.5 99.00 99.00 99.00 999 1017.7  26.1  25.9  24.6 99.0 99.00 
2022 08 08 17 10 215  8.0  9.5 99.00 99.00 99.00 999 1017.6  26.1  25.9  24.5 99.0 99.00 
2022 08 08 17 20 215  8.0 10.3 99.00 99.00 99.00 999 1017.6  26.1  25.9  24.4 99.0 99.00 
2022 08 08 17 30 217  8.0  9.7 99.00 99.00 99.00 999 1017.5  26.2  25.9  24.4 99.0 99.00 
2022 08 08 17 40 216  8.1  9.6  1.38  5.88  4.59 219 1017.4  26.2  25.9  24.5 99.0 99.00 
2022 08 08 17 50 216  8.2 10.2 99.00 99.00 99.00 999 1017.3  26.1  25.9  24.4 99.0 99.00 
2022 08 08 18 00 215  8.2  9.6 99.00 99.00 99.00 999 1017.1  26.2  25.9  24.4 99.0 99.00 
2022 08 08 18 10 212  8.1 10.0 99.00 99.00 99.00 999 1016.9  26.1  25.9  24.4 99.0 99.00 
2022 08 08 18 20 210  8.3 10.2 99.00 99.00 99.00 999 1016.8  26.1  25.9  24.3 99.0 99.00 
2022 08 08 18 30 212  8.3 11.0 99.00 99.00 99.00 999 1016.8  26.1  25.9  24.4 99.0 99.00 
2022 08 08 18 40 211  8.8 10.3  1.36  5.88  4.45 211 1016.8 999.0  25.9 999.0 99.0 99.00 
2022 08 08 18 50 211  8.7 10.3 99.00 99.00 99.00 999 1016.7  26.2  25.9  24.4 99.0 99.00 
2022 08 08 19 00 212  9.0 10.8 99.00 99.00 99.00 999 1016.6  26.2  26.0  24.4 99.0 99.00 
2022 08 08 19 10 212  8.9 11.4 99.00 99.00 99.00 999 1016.5  26.2  25.9  24.4 99.0 99.00 
2022 08 08 19 20 213  8.9 11.0 99.00 99.00 99.00 999 1016.4  26.2  25.9  24.5 99.0 99.00 
2022 08 08 19 30 213  8.9 10.7 99.00 99.00 99.00 999 1016.2  26.2  25.9  24.5 99.0 99.00 
2022 08 08 19 40 213  9.1 11.2  1.47  6.25  4.48 221 1016.2  26.2  25.9  24.5 99.0 99.00 
2022 08 08 19 50 213  9.2 11.2 99.00 99.00 99.00 999 1016.2  26.2  25.9  24.5 99.0 99.00 
2022 08 08 20 00 213  9.3 11.2 99.00 99.00 99.00 999 1016.0  26.2  25.9  24.4 99.0 99.00 
2022 08 08 20 10 212  8.8 10.2 99.00 99.00 99.00 999 1016.0  26.2  25.9  24.4 99.0 99.00 
2022 08 08 20 20 209  8.8 11.2 99.00 99.00 99.00 999 1015.9  26.2  25.9  24.4 99.0 99.00 
2022 08 08 20 30 211  9.1 11.1 99.00 99.00 99.00 999 1015.8  26.2  25.9  24.4 99.0 99.00 
2022 08 08 20 40 209  9.1 11.2  1.43  5.88  4.63 213 1015.7  26.3  25.9  24.5 99.0 99.00 
2022 08 08 20 50 209  9.4 11.8 99.00 99.00 99.00 999 1015.6  26.3  25.9  24.5 99.0 99.00 
2022 08 08 21 00 210  9.5 11.3 99.00 99.00 99.00 999 1015.5  26.3  25.9  24.4 99.0 99.00 
2022 08 08 21 10 207  9.5 11.6 99.00 99.00 99.00 999 1015.3  26.3  25.9  24.4 99.0 99.00 
2022 08 08 21 20 211  9.2 11.5 99.00 99.00 99.00 999 1015.4  26.3  25.9  24.4 99.0 99.00 
2022 08 08 21 30 213  9.4 11.9 99.00 99.00 99.00 999 1015.4  26.3  25.9  24.4 99.0 99.00 
2022 08 08 21 40 213  8.8 10.8 99.00 99.00 99.00 999 1015.3  26.3  25.9  24.5 99.0 99.00 
2022 08 08 21 50 211  9.2 11.0 99.00 99.00 99.00 999 1015.0  26.3  25.9  24.6 99.0 99.00 
2022 08 08 22 00 210  9.2 11.1 99.00 99.00 99.00 999 1014.9  26.3  25.9  24.5 99.0 99.00 
2022 08 08 22 10 210  9.4 11.1 99.00 99.00 99.00 999 1014.7  26.3  25.9  24.6 99.0 99.00 
2022 08 08 22 20 209  9.3 11.4 99.00 99.00 99.00 999 1014.7  26.3  25.9  24.6 99.0 99.00 
2022 08 08 22 30 212  9.4 11.2 99.00 99.00 99.00 999 1014.7  26.3  25.9  24.6 99.0 99.00 
2022 08 08 22 40 209  9.5 11.6 99.00 99.00 99.00 999 1014.6  26.3  26.0  24.7 99.0 99.00 
2022 08 08 22 50 208  9.5 11.5 99.00 99.00 99.00 999 1014.6  26.3  26.0  24.6 99.0 99.00 
2022 08 08 23 00 208  9.8 12.5 99.00 99.00 99.00 999 1014.5  26.3  26.0  24.7 99.0 99.00 
2022 08 08 23 10 209  9.6 11.6 99.00 99.00 99.00 999 1014.6  26.3  26.0  24.7 99.0 99.00 
2022 08 08 23 20 209  9.2 11.2 99.00 99.00 99.00 999 1014.5  26.2  26.0  24.6 99.0 99.00 
2022 08 08 23 30 210  9.6 11.5 99.00 99.00 99.00 999 1014.5  26.2  26.0  24.6 99.0 99.00 
2022 08 08 23 40 211  9.2 11.5  1.42  5.88  4.58 213 1014.6  26.2 999.0  24.6 99.0 99.00 
2022 08 08 23 50 211  9.2 10.8 99.00 99.00 99.00 999 1014.6  26.2  25.9  24.7 99.0 99.00 
2022 08 09 00 00 209  9.5 11.5 99.00 99.00 99.00 999 1014.6  26.2  25.9  24.7 99.0 99.00 
2022 08 09 00 10 209  9.7 11.7 99.00 99.00 99.00 999 1014.6  26.2  25.9  24.7 99.0 99.00 
2022 08 09 00 20 210  9.9 12.7 99.00 99.00 99.00 999 1014.7  26.2  25.8  24.6 99.0 99.00 
2022 08 09 00 30 212  9.5 11.8 99.00 99.00 99.00 999 1014.8  26.2  25.8  24.6 99.0 99.00 
2022 08 09 00 40 213  9.7 11.7 99.00 99.00 99.00 999 1015.0  26.2  25.8  24.6 99.0 99.00 
2022 08 09 00 50 213  9.4 11.5 99.00 99.00 99.00 999 1015.0  26.2  25.7  24.6 99.0 99.00 
2022 08 09 01 00 212  9.6 11.6 99.00 99.00 99.00 999 1014.9  26.2  25.7  24.5 99.0 99.00 
2022 08 09 01 10 211  9.5 12.0 99.00 99.00 99.00 999 1015.1  26.2  25.6  24.5 99.0 99.00 
2022 08 09 01 20 211  9.2 11.5 99.00 99.00 99.00 999 1015.2  26.2  25.6  24.6 99.0 99.00 
2022 08 09 01 30 213  9.1 10.8 99.00 99.00 99.00 999 1015.2  26.2  25.6  24.6 99.0 99.00 
2022 08 09 01 40 212  8.9 10.8 99.00 99.00 99.00 999 1015.3  26.2  25.6  24.6 99.0 99.00 
2022 08 09 01 50 211  8.8 10.5 99.00 99.00 99.00 999 1015.3  26.1  25.5  24.6 99.0 99.00 
2022 08 09 02 00 213  9.0 11.2 99.00 99.00 99.00 999 1015.3  26.1  25.5  24.6 99.0 99.00 
2022 08 09 02 10 213  9.0 11.5 99.00 99.00 99.00 999 1015.2  26.1  25.4  24.7 99.0 99.00 
2022 08 09 02 20 213  8.9 11.0 99.00 99.00 99.00 999 1015.1  26.1  25.4  24.7 99.0 99.00 
2022 08 09 02 30 213  9.2 11.1 99.00 99.00 99.00 999 1015.0  26.1  25.3  24.7 99.0 99.00 
2022 08 09 02 40 212  9.0 11.2 99.00 99.00 99.00 999 1014.9  26.1  25.3  24.7 99.0 99.00 
2022 08 09 02 50 209  9.1 11.2 99.00 99.00 99.00 999 1014.8  26.1  25.2  24.8 99.0 99.00 
2022 08 09 03 00 210  9.4 11.9 99.00 99.00 99.00 999 1014.7  26.1  25.2  24.8 99.0 99.00 
2022 08 09 03 10 211  9.2 11.2 99.00 99.00 99.00 999 1014.9  26.1  25.2  24.8 99.0 99.00 
2022 08 09 03 20 211  9.0 11.0 99.00 99.00 99.00 999 1014.9  26.1  25.2  24.8 99.0 99.00 
2022 08 09 03 30 211  8.8 11.1 99.00 99.00 99.00 999 1015.0 999.0  25.2 999.0 99.0 99.00 
2022 08 09 03 40 216  9.1 11.1 99.00 99.00 99.00 999 1015.7  26.1  25.1  24.9 99.0 99.00 
2022 08 09 03 50 215  8.6 10.2 99.00 99.00 99.00 999 1015.2  26.1  25.1  24.9 99.0 99.00 
2022 08 09 04 00 214  8.6 10.6 99.00 99.00 99.00 999 1015.2  26.1  25.1  24.9 99.0 99.00 
2022 08 09 04 10 213  8.7 11.3 99.00 99.00 99.00 999 1015.3  26.1  25.1  24.9 99.0 99.00 
2022 08 09 04 20 213  8.6 10.5 99.00 99.00 99.00 999 1015.4  26.1  25.1  24.9 99.0 99.00 
2022 08 09 04 30 215  8.6 11.5 99.00 99.00 99.00 999 1015.4  26.1  25.0  24.9 99.0 99.00 
2022 08 09 04 40 218  9.2 11.1 99.00 99.00 99.00 999 1015.9  26.0  25.0  24.8 99.0 99.00 
2022 08 09 04 50 215  8.7 11.1 99.00 99.00 99.00 999 1015.1  26.0 999.0  24.8 99.0 99.00 
2022 08 09 05 00 216  8.7 10.7 99.00 99.00 99.00 999 1015.1  26.0  24.9  24.9 99.0 99.00 
2022 08 09 05 10 218  8.5 10.2 99.00 99.00 99.00 999 1015.0  26.0  24.9  24.8 99.0 99.00 
2022 08 09 05 20 216  8.6 10.6 99.00 99.00 99.00 999 1014.8  26.0  24.9  24.9 99.0 99.00 
2022 08 09 05 30 215  8.4 10.2 99.00 99.00 99.00 999 1014.7  26.0  24.8  24.9 99.0 99.00 
2022 08 09 05 40 217  8.4 10.2  1.76  6.67  5.21 205 1014.6  26.0  24.8  24.9 99.0 99.00 
2022 08 09 05 50 216  8.3 10.1 99.00 99.00 99.00 999 1014.6  26.0  24.8  24.9 99.0 99.00 
2022 08 09 06 00 216  8.3  9.8 99.00 99.00 99.00 999 1014.6  26.0  24.8  25.0 99.0 99.00 
2022 08 09 06 10 214  8.2  9.9 99.00 99.00 99.00 999 1014.6  26.0  24.7  25.0 99.0 99.00 
2022 08 09 06 20 215  8.5 10.7 99.00 99.00 99.00 999 1014.5  26.0  24.7  25.0 99.0 99.00 
2022 08 09 06 30 215  8.4 10.3 99.00 99.00 99.00 999 1014.5 999.0  24.7 999.0 99.0 99.00 
2022 08 09 06 40 216  8.4 10.3 99.00 99.00 99.00 999 1014.4  26.0  24.7  25.0 99.0 99.00 
2022 08 09 06 50 217  8.3 10.3 99.00 99.00 99.00 999 1014.4  26.0  24.6  24.9 99.0 99.00 
2022 08 09 07 00 216  8.1  9.8 99.00 99.00 99.00 999 1014.4  26.0  24.6  24.9 99.0 99.00 
2022 08 09 07 10 215  8.1 10.2 99.00 99.00 99.00 999 1014.3  26.0  24.6  24.9 99.0 99.00 
2022 08 09 07 20 214  8.3 10.7 99.00 99.00 99.00 999 1014.3  26.0  24.6  24.9 99.0 99.00 
2022 08 09 07 30 214  8.1 10.1 99.00 99.00 99.00 999 1014.3  26.0  24.6  24.9 99.0 99.00 
2022 08 09 07 40 215  8.1 10.3  1.78  6.67  4.99 198 1014.3  26.0  24.6  24.9 99.0 99.00 
2022 08 09 07 50 215  8.1  9.7 99.00 99.00 99.00 999 1014.2  26.0  24.6  24.8 99.0 99.00 
2022 08 09 08 00 218  8.2 10.2 99.00 99.00 99.00 999 1014.1  26.0  24.6  24.8 99.0 99.00 
2022 08 09 08 10 217  8.3 10.3 99.00 99.00 99.00 999 1014.2  26.0  24.6  24.8 99.0 99.00 
2022 08 09 08 20 218  8.1 10.2 99.00 99.00 99.00 999 1014.0  26.0  24.6  24.8 99.0 99.00 
2022 08 09 08 30 219  8.2 10.1 99.00 99.00 99.00 999 1014.1  26.0  24.6  24.7 99.0 99.00 
2022 08 09 08 40 224  8.1  9.5  1.62  6.25  4.98 210 1014.4  26.0  24.6  24.8 99.0 99.00 
2022 08 09 08 50 231  8.4 10.0 99.00 99.00 99.00 999 1014.4  26.1  24.5  24.8 99.0 99.00 
2022 08 09 09 00 230  7.4 10.7 99.00 99.00 99.00 999 1014.3 999.0  24.5 999.0 99.0 99.00 
2022 08 09 09 10 231  9.3 13.2 99.00 99.00 99.00 999 1014.3  25.5  24.5  23.4 99.0 99.00 
2022 08 09 09 20 214 10.3 14.9 99.00 99.00 99.00 999 1014.1  25.4  24.5  23.8 99.0 99.00 
2022 08 09 09 30 205  7.0  9.5 99.00 99.00 99.00 999 1014.0  25.7  24.5  24.0 99.0 99.00 
2022 08 09 09 40 211  8.1 10.8  1.84  6.67  5.26 215 1014.1  25.9  24.5  24.5 99.0 99.00 
2022 08 09 09 50 207  7.3  9.2 99.00 99.00 99.00 999 1014.2  26.2  24.6  24.7 99.0 99.00 
2022 08 09 10 00 213  7.4  9.2 99.00 99.00 99.00 999 1014.1  26.1  24.6  24.7 99.0 99.00 
2022 08 09 10 10 211  7.6  9.3 99.00 99.00 99.00 999 1014.2  26.0  24.6  24.4 99.0 99.00 
2022 08 09 10 20 212  7.0  8.6 99.00 99.00 99.00 999 1014.4  26.0  24.6  24.2 99.0 99.00 
2022 08 09 10 30 213  6.5  8.2 99.00 99.00 99.00 999 1014.4  26.1  24.5  24.3 99.0 99.00 
2022 08 09 10 40 211  7.3  9.0  1.71  7.14  5.26 206 1014.6  26.0  24.5  24.6 99.0 99.00 
2022 08 09 10 50 215  7.0  8.7 99.00 99.00 99.00 999 1014.6  25.9  24.6  24.7 99.0 99.00 
2022 08 09 11 00 215  6.6  8.0 99.00 99.00 99.00 999 1014.7  25.9  24.6  24.7 99.0 99.00 
2022 08 09 11 10 215  6.9  8.4 99.00 99.00 99.00 999 1014.7  26.0  24.6  24.8 99.0 99.00 
2022 08 09 11 20 216  6.6  8.3 99.00 99.00 99.00 999 1014.7  26.0  24.6  24.8 99.0 99.00 
2022 08 09 11 30 215  6.3  7.5 99.00 99.00 99.00 999 1014.6  26.0  24.6  24.8 99.0 99.00 
2022 08 09 11 40 217  6.5  8.4  1.73  7.14  5.39 196 1014.8  26.0  24.5  24.8 99.0 99.00 
2022 08 09 11 50 220  6.6  8.0 99.00 99.00 99.00 999 1014.8  26.0 999.0  24.7 99.0 99.00 
2022 08 09 12 00 221  6.9  8.7 99.00 99.00 99.00 999 1014.8  26.0  24.5  24.7 99.0 99.00 
2022 08 09 12 10 223  6.9  8.3 99.00 99.00 99.00 999 1014.8 999.0  24.5 999.0 99.0 99.00 
2022 08 09 12 20 222  6.9  8.2 99.00 99.00 99.00 999 1014.8  26.0  24.4  24.7 99.0 99.00 
2022 08 09 12 30 224  6.4  7.7 99.00 99.00 99.00 999 1014.8  26.0  24.5  24.7 99.0 99.00 
2022 08 09 12 40 224  6.4  7.7  1.76  6.25  5.41 208 1014.8  26.0 999.0  24.7 99.0 99.00 
2022 08 09 12 50 223  6.5  8.1 99.00 99.00 99.00 999 1014.9  26.0  24.5  24.8 99.0 99.00 
2022 08 09 13 00 227  6.5  7.9 99.00 99.00 99.00 999 1014.9  25.9  24.5  24.7 99.0 99.00 
2022 08 09 13 10 226  6.7  7.9 99.00 99.00 99.00 999 1014.8  25.9  24.5  24.7 99.0 99.00 
2022 08 09 13 20 227  6.6  8.2 99.00 99.00 99.00 999 1014.8 999.0  24.5 999.0 99.0 99.00 
2022 08 09 13 30 226  6.7  8.5 99.00 99.00 99.00 999 1014.8 999.0  24.5 999.0 99.0 99.00 
2022 08 09 13 40 225  6.9  8.6 99.00 99.00 99.00 999 1014.7  25.9  24.5  24.7 99.0 99.00 
2022 08 09 13 50 225  7.4  9.5 99.00 99.00 99.00 999 1014.7  25.9  24.5  24.7 99.0 99.00 
2022 08 09 14 00 225  7.4  9.2 99.00 99.00 99.00 999 1014.8  26.0  24.5  24.7 99.0 99.00 
2022 08 09 14 10 228  7.3  9.0 99.00 99.00 99.00 999 1014.7  25.9  24.5  24.6 99.0 99.00 
2022 08 09 14 20 225  7.5  9.2 99.00 99.00 99.00 999 1014.9  25.9  24.4  24.6 99.0 99.00 
2022 08 09 14 30 228  7.2  9.0 99.00 99.00 99.00 999 1014.8  25.9  24.5  24.6 99.0 99.00 
2022 08 09 14 40 228  7.4  8.9  1.72  7.14  5.36 201 1014.7  25.9  24.5  24.6 99.0 99.00 
2022 08 09 14 50 225  7.3  9.4 99.00 99.00 99.00 999 1014.6  25.9  24.5  24.6 99.0 99.00 
2022 08 09 15 00 224  7.4  9.0 99.00 99.00 99.00 999 1014.5  25.9  24.5  24.7 99.0 99.00 
2022 08 09 15 10 224  7.4  8.9 99.00 99.00 99.00 999 1014.5  25.9  24.5  24.6 99.0 99.00 
2022 08 09 15 20 223  7.8  9.9 99.00 99.00 99.00 999 1014.6  25.9  24.5  24.6 99.0 99.00 
2022 08 09 15 30 222  7.8  9.6 99.00 99.00 99.00 999 1014.5  25.9  24.5  24.7 99.0 99.00 
2022 08 09 15 40 223  8.5 10.2 99.00 99.00 99.00 999 1015.2  25.9  24.5  24.7 99.0 99.00 
2022 08 09 15 50 220  7.7  9.1 99.00 99.00 99.00 999 1014.4  25.9  24.5  24.7 99.0 99.00 
2022 08 09 16 00 220  7.9 10.1 99.00 99.00 99.00 999 1014.4  25.8  24.6  24.6 99.0 99.00 
2022 08 09 16 10 222  8.1 10.3 99.00 99.00 99.00 999 1014.3  25.8  24.6  24.6 99.0 99.00 
2022 08 09 16 20 221  7.5  9.2 99.00 99.00 99.00 999 1014.2 999.0  24.6 999.0 99.0 99.00 
2022 08 09 16 30 217  7.3  9.2 99.00 99.00 99.00 999 1014.1  25.8  24.6  24.7 99.0 99.00 
2022 08 09 16 40 215  7.6  9.2 99.00 99.00 99.00 999 1014.1  25.8  24.6  24.7 99.0 99.00 
2022 08 09 16 50 216  7.5  9.1 99.00 99.00 99.00 999 1013.9  25.8  24.6  24.7 99.0 99.00 
2022 08 09 17 00 217  7.5  9.6 99.00 99.00 99.00 999 1013.9  25.8  24.6  24.7 99.0 99.00 
2022 08 09 17 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.7 999.0 99.0 99.00 
2022 08 09 17 20 221  7.4  9.2 99.00 99.00 99.00 999 1014.0  25.7  24.7  24.7 99.0 99.00 
2022 08 09 17 30 220  7.1  8.5 99.00 99.00 99.00 999 1014.0  25.7  24.7  24.7 99.0 99.00 
2022 08 09 17 40 218  7.4  9.2 99.00 99.00 99.00 999 1013.9  25.7  24.7  24.7 99.0 99.00 
2022 08 09 17 50 226  7.3  8.8 99.00 99.00 99.00 999 1014.0 999.0  24.7 999.0 99.0 99.00 
2022 08 09 18 00 229  7.0  8.6 99.00 99.00 99.00 999 1014.0  25.8  24.7  24.8 99.0 99.00 
2022 08 09 18 10 224  7.2  8.7 99.00 99.00 99.00 999 1013.8  25.8  24.8  24.9 99.0 99.00 
2022 08 09 18 20 225  6.7  8.2 99.00 99.00 99.00 999 1013.8  25.8  24.8  24.9 99.0 99.00 
2022 08 09 18 30 223  6.8  8.2 99.00 99.00 99.00 999 1013.7  25.8  24.8  24.9 99.0 99.00 
2022 08 09 18 40 225  6.6  8.1  1.74  6.67  5.15 195 1013.8  25.8  24.8  24.9 99.0 99.00 
2022 08 09 18 50 225  6.9  8.6 99.00 99.00 99.00 999 1013.7  25.8  24.8  24.9 99.0 99.00 
2022 08 09 19 00 226  6.9  8.5 99.00 99.00 99.00 999 1013.7  25.9  24.8  25.0 99.0 99.00 
2022 08 09 19 10 221  6.6  8.6 99.00 99.00 99.00 999 1013.6  25.9  24.9  25.0 99.0 99.00 
2022 08 09 19 20 218  7.1  9.1 99.00 99.00 99.00 999 1013.4  25.9  24.9  25.0 99.0 99.00 
2022 08 09 19 30 218  7.1  8.6 99.00 99.00 99.00 999 1013.3  25.9  24.9  25.0 99.0 99.00 
2022 08 09 19 40 217  7.1  8.6  1.60  7.14  5.09 200 1013.3  25.9  24.9  25.0 99.0 99.00 
